26004##VALUES("236", "12451442364269", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26004", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:44:29", "");
26005##VALUES("236", "12451442364333", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26005", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:45:33", "");
26006##VALUES("236", "12451442364370", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26006", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:46:10", "");
26007##VALUES("236", "12451442364409", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26007", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:46:49", "");
26008##VALUES("236", "12451442364476", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26008", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:47:56", "");
26009##VALUES("236", "12451442364526", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26009", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:48:46", "");
26010##VALUES("236", "12451442364615", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26010", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:50:15", "");
26011##VALUES("236", "12451442364640", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26011", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:50:40", "");
26012##VALUES("236", "12451442364717", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26012", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:51:57", "");
26013##VALUES("236", "12451442364757", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26013", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:52:37", "");
26014##VALUES("236", "12451442364840", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26014", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:54:00", "");
26015##VALUES("236", "12451442364877", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26015", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:54:37", "");
26016##VALUES("236", "12451442364937", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26016", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:55:37", "");
26017##VALUES("236", "12451442364987", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26017", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:56:27", "");
26018##VALUES("236", "12451442365028", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26018", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:57:08", "");
26019##VALUES("236", "12451442365167", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26019", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:59:27", "");
26020##VALUES("236", "12451442365267", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26020", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:01:07", "");
26021##VALUES("236", "12451442365356", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26021", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:02:36", "");
26022##VALUES("236", "12451442365381", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26022", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:03:01", "");
26023##VALUES("236", "12451442365415", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26023", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:03:35", "");
26024##VALUES("236", "12451442365468", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26024", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:04:28", "");
26025##VALUES("236", "12451442365512", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26025", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:05:12", "");
26026##VALUES("236", "12451442365555", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26026", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:05:55", "");
26027##VALUES("236", "12451442365644", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26027", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:07:24", "");
26028##VALUES("236", "12451442365678", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26028", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:07:58", "");
26029##VALUES("236", "12451442365728", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26029", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:08:48", "");
26030##VALUES("236", "12451442365797", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26030", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:09:57", "");
26031##VALUES("236", "12451442365837", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26031", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:10:37", "");
26032##VALUES("236", "12451442365885", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26032", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:11:25", "");
26033##VALUES("236", "12451442365932", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26033", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:12:12", "");
26034##VALUES("236", "12451442365974", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26034", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:12:54", "");
26035##VALUES("236", "12451442366017", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26035", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:13:37", "");
26036##VALUES("236", "12451442366147", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26036", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:15:47", "");
26037##VALUES("236", "12451442366198", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26037", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:16:38", "");
26038##VALUES("236", "12451442366245", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26038", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 11:17:25", "");
